id,question_type,method,evidence_coverage,evidence_hit_rate,evidence_count,answer_proxy_rouge_l,context_words,latency_ms,retrieved_chunk_ids,trace,answer_proxy
Medical-54f18ca7,Fact Retrieval,path_proxy,0.6925925925925925,0.3333333333333333,6,0.0,1250,4.13444700097898,"[148, 149, 143, 572, 621, 644, 653]","{""strategy"": ""relation_path_proxy"", ""paths"": [[148, 149], [148, 143], [149, 143]]}","NLPHL While CHL is known for Reed-Sternberg cells, nodular lymphocyte-predominant Hodgkin lymphoma (NLPHL) is known for popcornshaped cells. NLPHL While CHL is known for Reed-Sternberg cells, nodular lymphocyte-predominant Hodgkin lymphoma (NLPHL) is known for popcornshaped cells."
Medical-e9c535e5,Fact Retrieval,vector,1.0,1.0,1,0.08888888888888888,530,1.8672090009204112,"[149, 148, 1084]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [149, 148, 1084]}","There’s a condition called Richter transformation that we describe in Chapter 5: Richter transformation. NLPHL While CHL is known for Reed-Sternberg cells, nodular lymphocyte-predominant Hodgkin lymphoma (NLPHL) is known for popcornshaped cells."
Medical-e9c535e5,Fact Retrieval,light_proxy,1.0,1.0,1,0.0,886,2.417012998193968,"[149, 148, 1085, 1084, 1067]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [149, 148, 1084, 1085, 840, 1067, 849, 1058]}",There’s a condition called Richter transformation that we describe in Chapter 5: Richter transformation. There’s a condition called Richter transformation that we describe in Chapter 5: Richter transformation.
Medical-e9c535e5,Fact Retrieval,path_proxy,1.0,1.0,1,0.0,1244,3.630602004704997,"[148, 149, 1085, 1084, 1086, 147, 1067]","{""strategy"": ""relation_path_proxy"", ""paths"": [[149, 148], [149, 7, 1070, 1084], [149, 148, 147, 1086, 1085], [148, 147, 1086, 1085, 1084], [148, 147, 1086, 1085], [1084, 1085]]}",There’s a condition called Richter transformation that we describe in Chapter 5: Richter transformation. There’s a condition called Richter transformation that we describe in Chapter 5: Richter transformation.
Medical-653c0da3,Fact Retrieval,vector,0.7,0.0,1,0.16216216216216217,537,1.7433829998481087,"[919, 920, 149]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [919, 920, 149]}","Reed-Sternberg cells are large, abnormal lymphocytes that may contain more Reed-Sternberg cells are large, abnormal lymphocytes that may contain more than one nucleus."
Medical-653c0da3,Fact Retrieval,light_proxy,0.8,1.0,1,0.16216216216216217,898,2.362460996664595,"[920, 919, 149, 148, 921]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [919, 920, 149, 148, 1137, 271, 244, 459]}","Reed-Sternberg cells are large, abnormal lymphocytes that may contain more Reed-Sternberg cells are large, abnormal lymphocytes that may contain more than one nucleus."
Medical-653c0da3,Fact Retrieval,path_proxy,0.8,1.0,1,0.16216216216216217,1257,4.276809995644726,"[919, 920, 149, 148, 1137, 921, 459]","{""strategy"": ""relation_path_proxy"", ""paths"": [[919, 920], [919, 149], [920, 919, 149]]}","Reed-Sternberg cells are large, abnormal lymphocytes that may contain more Reed-Sternberg cells are large, abnormal lymphocytes that may contain more than one nucleus."
Medical-9d5ac399,Fact Retrieval,vector,0.5,0.0,1,0.1276595744680851,537,1.6913849976845086,"[148, 149, 143]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [148, 149, 143]}","NLPHL While CHL is known for Reed-Sternberg cells, nodular lymphocyte-predominant Hodgkin lymphoma (NLPHL) is known for popcornshaped cells. NLPHL While CHL is known for Reed-Sternberg cells, nodular lymphocyte-predominant Hodgkin lymphoma (NLPHL) is known for popcornshaped cells."
Medical-9d5ac399,Fact Retrieval,light_proxy,0.5,0.0,1,0.1276595744680851,896,2.3421999940183014,"[148, 149, 143, 415, 1057]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [148, 149, 143, 415, 1057, 1058, 363, 481]}","NLPHL While CHL is known for Reed-Sternberg cells, nodular lymphocyte-predominant Hodgkin lymphoma (NLPHL) is known for popcornshaped cells. NLPHL While CHL is known for Reed-Sternberg cells, nodular lymphocyte-predominant Hodgkin lymphoma (NLPHL) is known for popcornshaped cells."
Medical-9d5ac399,Fact Retrieval,path_proxy,0.5,0.0,1,0.1276595744680851,1252,3.6661540070781484,"[149, 148, 143, 415, 428, 487, 1057]","{""strategy"": ""relation_path_proxy"", ""paths"": [[148, 149], [148, 143], [148, 149, 428, 487, 415], [149, 143], [149, 428, 487, 415]]}","NLPHL While CHL is known for Reed-Sternberg cells, nodular lymphocyte-predominant Hodgkin lymphoma (NLPHL) is known for popcornshaped cells. NLPHL While CHL is known for Reed-Sternberg cells, nodular lymphocyte-predominant Hodgkin lymphoma (NLPHL) is known for popcornshaped cells."
Medical-cfc34fd6,Fact Retrieval,vector,0.8,1.0,1,0.22222222222222218,535,1.7799080014810897,"[145, 148, 151]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [145, 148, 151]}","About Hodgkin lymphoma What is lymphoma? Types of Hodgkin lymphoma There are 2 types of Hodgkin lymphoma, described next."
Medical-cfc34fd6,Fact Retrieval,light_proxy,0.8,1.0,1,0.22222222222222218,890,2.3671980015933514,"[145, 148, 146, 149, 151]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [145, 148, 151, 146, 149, 143, 919, 153]}","About Hodgkin lymphoma What is lymphoma? Types of Hodgkin lymphoma There are 2 types of Hodgkin lymphoma, described next."
Medical-cfc34fd6,Fact Retrieval,path_proxy,0.8,1.0,1,0.22222222222222218,1250,3.703900998516474,"[145, 146, 148, 151, 149, 153, 919]","{""strategy"": ""relation_path_proxy"", ""paths"": [[145, 148], [145, 146, 153, 152, 151], [145, 146], [148, 149, 150, 151], [148, 147, 146], [151, 152, 153, 146]]}","About Hodgkin lymphoma What is lymphoma? Types of Hodgkin lymphoma There are 2 types of Hodgkin lymphoma, described next."
Medical-6e415b34,Fact Retrieval,vector,0.5714285714285714,0.0,1,0.14814814814814814,535,1.6860070027178153,"[145, 148, 151]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [145, 148, 151]}","About Hodgkin lymphoma What is lymphoma? Types of Hodgkin lymphoma There are 2 types of Hodgkin lymphoma, described next."
Medical-6e415b34,Fact Retrieval,light_proxy,0.7142857142857143,0.0,1,0.14814814814814814,890,2.369280999118928,"[145, 148, 146, 151, 149]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [145, 148, 151, 146, 149, 143, 721, 919]}","About Hodgkin lymphoma What is lymphoma? Types of Hodgkin lymphoma There are 2 types of Hodgkin lymphoma, described next."
Medical-6e415b34,Fact Retrieval,path_proxy,0.7142857142857143,0.0,1,0.14814814814814814,1250,3.6019190010847524,"[145, 146, 148, 151, 149, 143, 919]","{""strategy"": ""relation_path_proxy"", ""paths"": [[145, 148], [145, 146, 153, 152, 151], [145, 146], [148, 149, 150, 151], [148, 147, 146], [151, 152, 153, 146]]}","About Hodgkin lymphoma What is lymphoma? Types of Hodgkin lymphoma There are 2 types of Hodgkin lymphoma, described next."
Medical-d9c6b363,Fact Retrieval,vector,1.0,1.0,1,0.375,530,1.7215010011568666,"[149, 159, 709]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [149, 159, 709]}","Transformed FL FL can transform into a more aggressive lymphoma called diffuse large B-cell lymphoma (DLBCL). Over time, it can transform into one of several types of fast-growing cancer, including diffuse large B-cell lymphoma (DLBCL)."
Medical-d9c6b363,Fact Retrieval,light_proxy,1.0,1.0,1,0.375,884,2.381679994869046,"[718, 149, 709, 159, 717]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [149, 159, 709, 718, 717, 738, 713, 416]}","Transformed FL FL can transform into a more aggressive lymphoma called diffuse large B-cell lymphoma (DLBCL). Over time, it can transform into one of several types of fast-growing cancer, including diffuse large B-cell lymphoma (DLBCL)."
Medical-d9c6b363,Fact Retrieval,path_proxy,1.0,1.0,1,0.375,1241,4.3758789979619905,"[149, 709, 159, 1109, 718, 708, 717]","{""strategy"": ""relation_path_proxy"", ""paths"": [[149, 428, 213, 161, 160, 159], [1109, 616, 1033, 1034, 708, 709]]}","Transformed FL FL can transform into a more aggressive lymphoma called diffuse large B-cell lymphoma (DLBCL). Over time, it can transform into one of several types of fast-growing cancer, including diffuse large B-cell lymphoma (DLBCL)."
Medical-df4834b4,Fact Retrieval,vector,0.875,1.0,1,0.1951219512195122,537,1.7469580052420497,"[919, 148, 149]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [919, 148, 149]}","Reed-Sternberg cells are large, abnormal lymphocytes that may contain more This means that the cells are large but can vary in size and might look similar to Hodgkin cells (Reed-Sternberg cells)."
Medical-df4834b4,Fact Retrieval,light_proxy,0.875,1.0,1,0.18181818181818182,893,2.3695609997957945,"[919, 920, 149, 148, 145]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [919, 148, 149, 920, 145, 151, 146, 143]}","Reed-Sternberg cells are large, abnormal lymphocytes that may contain more Reed-Sternberg cells are large, abnormal lymphocytes that may contain more than one nucleus."
Medical-df4834b4,Fact Retrieval,path_proxy,0.875,1.0,1,0.18181818181818182,1250,3.7370409991126508,"[919, 149, 920, 148, 145, 146, 151]","{""strategy"": ""relation_path_proxy"", ""paths"": [[919, 149, 148], [919, 149], [919, 920], [148, 149], [148, 920], [149, 919, 920]]}","Reed-Sternberg cells are large, abnormal lymphocytes that may contain more Reed-Sternberg cells are large, abnormal lymphocytes that may contain more than one nucleus."
Medical-a208f169,Fact Retrieval,vector,1.0,1.0,1,0.13333333333333333,535,1.7205689946422353,"[145, 148, 151]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [145, 148, 151]}","About Hodgkin lymphoma What is lymphoma? Types of Hodgkin lymphoma There are 2 types of Hodgkin lymphoma, described next."
Medical-a208f169,Fact Retrieval,light_proxy,1.0,1.0,1,0.13333333333333333,890,2.2860669996589422,"[145, 148, 146, 149, 151]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [145, 148, 151, 146, 149, 143, 919, 153]}","About Hodgkin lymphoma What is lymphoma? Types of Hodgkin lymphoma There are 2 types of Hodgkin lymphoma, described next."
Medical-a208f169,Fact Retrieval,path_proxy,1.0,1.0,1,0.13333333333333333,1252,3.6698609983432107,"[145, 146, 148, 151, 153, 149, 152]","{""strategy"": ""relation_path_proxy"", ""paths"": [[145, 148], [145, 146, 153, 152, 151], [145, 146], [148, 149, 150, 151], [148, 147, 146], [151, 152, 153, 146]]}","About Hodgkin lymphoma What is lymphoma? Types of Hodgkin lymphoma There are 2 types of Hodgkin lymphoma, described next."
Medical-6602e33d,Fact Retrieval,vector,0.8888888888888888,1.0,1,0.4615384615384615,534,1.725226000417024,"[151, 57, 145]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [151, 57, 145]}",This is called an excisional lymph node biopsy. About Hodgkin lymphoma What is lymphoma?
Medical-6602e33d,Fact Retrieval,light_proxy,0.8888888888888888,1.0,1,0.4615384615384615,890,2.6939379968098365,"[151, 57, 145, 660, 1073]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [151, 57, 145, 660, 1073, 148, 146, 677]}",This is called an excisional lymph node biopsy. About Hodgkin lymphoma What is lymphoma?
Medical-6602e33d,Fact Retrieval,path_proxy,0.8888888888888888,1.0,1,0.4615384615384615,1254,3.6071770009584725,"[151, 57, 145, 660, 146, 152, 153]","{""strategy"": ""relation_path_proxy"", ""paths"": [[151, 152, 153, 146, 145], [57, 660]]}",This is called an excisional lymph node biopsy. About Hodgkin lymphoma What is lymphoma?
Medical-59a9ad6d,Fact Retrieval,vector,0.6071428571428572,0.0,2,0.18749999999999997,535,1.6685809969203547,"[145, 148, 151]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [145, 148, 151]}","About Hodgkin lymphoma What is lymphoma? Types of Hodgkin lymphoma There are 2 types of Hodgkin lymphoma, described next."
Medical-59a9ad6d,Fact Retrieval,light_proxy,0.6071428571428572,0.0,2,0.18749999999999997,890,2.3102220002328977,"[145, 148, 146, 149, 151]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [145, 148, 151, 146, 149, 506, 711, 143]}","About Hodgkin lymphoma What is lymphoma? Types of Hodgkin lymphoma There are 2 types of Hodgkin lymphoma, described next."
Medical-59a9ad6d,Fact Retrieval,path_proxy,0.9166666666666667,1.0,2,0.18749999999999997,1248,3.645022996352054,"[145, 146, 148, 151, 149, 143, 506]","{""strategy"": ""relation_path_proxy"", ""paths"": [[145, 148], [145, 146, 153, 152, 151], [145, 146], [148, 149, 150, 151], [148, 147, 146], [151, 152, 153, 146]]}","About Hodgkin lymphoma What is lymphoma? Types of Hodgkin lymphoma There are 2 types of Hodgkin lymphoma, described next."
Medical-1b774745,Fact Retrieval,vector,0.875,1.0,1,0.22222222222222218,535,1.6389560041716322,"[148, 145, 151]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [148, 145, 151]}","About Hodgkin lymphoma What is lymphoma? Types of Hodgkin lymphoma There are 2 types of Hodgkin lymphoma, described next."
Medical-1b774745,Fact Retrieval,light_proxy,1.0,1.0,1,0.22222222222222218,891,2.3890400043455884,"[148, 145, 149, 146, 360]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [148, 145, 151, 149, 146, 360, 478, 416]}","About Hodgkin lymphoma What is lymphoma? Types of Hodgkin lymphoma There are 2 types of Hodgkin lymphoma, described next."
Medical-1b774745,Fact Retrieval,path_proxy,1.0,1.0,1,0.22222222222222218,1250,3.592013999877963,"[148, 149, 145, 151, 146, 360, 478]","{""strategy"": ""relation_path_proxy"", ""paths"": [[148, 145], [148, 149, 150, 151], [148, 149], [145, 146, 153, 152, 151], [145, 148, 149], [151, 150, 149]]}","About Hodgkin lymphoma What is lymphoma? Types of Hodgkin lymphoma There are 2 types of Hodgkin lymphoma, described next."
Medical-3306e2b6,Fact Retrieval,vector,0.5714285714285714,0.0,1,0.19999999999999998,535,1.7205879994435236,"[145, 151, 148]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [145, 151, 148]}","About Hodgkin lymphoma What is lymphoma? Types of Hodgkin lymphoma There are 2 types of Hodgkin lymphoma, described next."
Medical-3306e2b6,Fact Retrieval,light_proxy,0.5714285714285714,0.0,1,0.19999999999999998,890,2.4622209966764785,"[145, 148, 149, 151, 146]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [145, 151, 148, 149, 146, 150, 143, 160]}","About Hodgkin lymphoma What is lymphoma? Types of Hodgkin lymphoma There are 2 types of Hodgkin lymphoma, described next."
Medical-3306e2b6,Fact Retrieval,path_proxy,0.5714285714285714,0.0,1,0.19999999999999998,1249,3.6829800010309555,"[148, 149, 145, 151, 150, 146, 143]","{""strategy"": ""relation_path_proxy"", ""paths"": [[145, 146, 153, 152, 151], [145, 148], [145, 148, 149], [151, 150, 149, 148], [151, 150, 149], [148, 149]]}","About Hodgkin lymphoma What is lymphoma? Types of Hodgkin lymphoma There are 2 types of Hodgkin lymphoma, described next."
Medical-15c48832,Fact Retrieval,vector,0.5714285714285714,0.0,1,0.19999999999999998,535,1.8283099998370744,"[145, 148, 151]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [145, 148, 151]}","About Hodgkin lymphoma What is lymphoma? Types of Hodgkin lymphoma There are 2 types of Hodgkin lymphoma, described next."
Medical-15c48832,Fact Retrieval,light_proxy,0.5714285714285714,0.0,1,0.19999999999999998,890,2.2861260003992356,"[145, 148, 146, 149, 151]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [145, 148, 151, 146, 149, 143, 919, 142]}","About Hodgkin lymphoma What is lymphoma? Types of Hodgkin lymphoma There are 2 types of Hodgkin lymphoma, described next."
Medical-15c48832,Fact Retrieval,path_proxy,0.5714285714285714,0.0,1,0.19999999999999998,1250,3.63529800233664,"[145, 146, 148, 151, 149, 143, 919]","{""strategy"": ""relation_path_proxy"", ""paths"": [[145, 148], [145, 146, 153, 152, 151], [145, 146], [148, 149, 150, 151], [148, 147, 146], [151, 152, 153, 146]]}","About Hodgkin lymphoma What is lymphoma? Types of Hodgkin lymphoma There are 2 types of Hodgkin lymphoma, described next."
Medical-c8e42c69,Fact Retrieval,vector,0.7777777777777778,1.0,1,0.0625,542,1.8171839983551763,"[1006, 152, 1014]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [1006, 152, 1014]}","The liver, gallbladder, and bile ducts are part of the hepatobiliary system. Serosa An outer membrane that covers the gallbladder and bile ducts."
Medical-c8e42c69,Fact Retrieval,light_proxy,0.7777777777777778,1.0,1,0.05714285714285715,902,2.4328060026164167,"[1006, 152, 1014, 1004, 1005]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [1006, 152, 1014, 1008, 1004, 1003, 151, 1005]}","The liver, gallbladder, and bile ducts are part of the hepatobiliary system. The liver, gallbladder, and bile ducts work together to make, store, and secrete bile."
Medical-c8e42c69,Fact Retrieval,path_proxy,0.7777777777777778,1.0,1,0.05714285714285715,1256,5.0206140003865585,"[1006, 152, 1014, 1004, 1005, 1007, 1008]","{""strategy"": ""relation_path_proxy"", ""paths"": [[1006, 152], [1006, 1007, 1014]]}","The liver, gallbladder, and bile ducts are part of the hepatobiliary system. The liver, gallbladder, and bile ducts work together to make, store, and secrete bile."
Medical-0e5e7e44,Fact Retrieval,vector,0.8452380952380952,1.0,2,0.18749999999999997,546,1.7583349981578067,"[204, 255, 152]","{""strategy"": ""direct_tfidf"", ""seed_chunks"": [204, 255, 152]}",The epithelial layer is made up of squamous cells. There are more than 5 types of epithelial ovarian cancer.
Medical-0e5e7e44,Fact Retrieval,light_proxy,0.8452380952380952,1.0,2,0.18749999999999997,919,2.4612289998913184,"[204, 152, 1024, 1023, 255]","{""strategy"": ""one_hop_graph_diffusion"", ""seed_chunks"": [204, 255, 152, 1024, 1023, 602, 611, 151]}",The epithelial layer is made up of squamous cells. There are more than 5 types of epithelial ovarian cancer.
Medical-0e5e7e44,Fact Retrieval,path_proxy,1.0,1.0,2,0.18749999999999997,1268,4.4197339957463555,"[204, 152, 255, 1024, 1023, 889, 151]","{""strategy"": ""relation_path_proxy"", ""paths"": [[204, 152]]}",The epithelial layer is made up of squamous cells. There are more than 5 types of epithelial ovarian cancer.
